Date,OIL,GOLD,USDIDR,SP500,IHSG,VIX,CPI,BI_rate,US_rate
2018-08-28,68.52999877929688,1207.4000244140625,14551.0,2897.52001953125,6042.64990234375,12.5,3.19834755924996,5.5,1.91
2018-08-29,69.51000213623047,1204.5,14653.0,2914.0400390625,6065.14892578125,12.25,3.19834755924996,5.5,1.91
2018-08-30,70.25,1197.699951171875,14618.0,2901.1298828125,6018.9638671875,13.529999732971191,3.19834755924996,5.5,1.91
2018-08-31,69.80000305175781,1200.300048828125,14751.0,2901.52001953125,6018.4599609375,12.859999656677246,3.19834755924996,5.5,1.91
2018-09-03,69.80000305175781,1200.300048828125,14723.0,2901.52001953125,5967.5791015625,12.859999656677246,3.19834755924996,5.5,1.95
2018-09-04,69.87000274658203,1192.699951171875,14832.0,2896.719970703125,5905.30078125,13.15999984741211,3.19834755924996,5.5,1.95
2018-09-05,68.72000122070312,1194.9000244140625,14930.0,2888.60009765625,5683.5009765625,13.90999984741211,3.19834755924996,5.5,1.95
2018-09-06,67.7699966430664,1197.9000244140625,14979.900390625,2878.050048828125,5776.09521484375,14.649999618530273,3.19834755924996,5.5,1.95
2018-09-07,67.75,1193.5999755859375,14893.0,2871.679931640625,5851.46484375,14.880000114440918,3.19834755924996,5.5,1.95
2018-09-10,67.54000091552734,1193.0,14813.0,2877.1298828125,5831.1171875,14.15999984741211,3.19834755924996,5.5,1.95
2018-09-11,69.25,1195.4000244140625,14844.5,2887.889892578125,5831.1171875,13.220000267028809,3.19834755924996,5.5,1.95
2018-09-12,70.37000274658203,1204.699951171875,14837.0,2888.919921875,5798.15087890625,13.140000343322754,3.19834755924996,5.5,1.95
2018-09-13,68.58999633789062,1202.0,14807.0,2904.179931640625,5858.27392578125,12.369999885559082,3.19834755924996,5.5,1.95
2018-09-14,68.98999786376953,1195.0,14740.0,2904.97998046875,5931.28076171875,12.069999694824219,3.19834755924996,5.5,1.95
2018-09-17,68.91000366210938,1199.699951171875,14807.0,2888.800048828125,5824.2568359375,13.680000305175781,3.19834755924996,5.5,1.95
2018-09-18,69.8499984741211,1196.800048828125,14907.099609375,2904.31005859375,5811.7900390625,12.789999961853027,3.19834755924996,5.5,1.95
2018-09-19,71.12000274658203,1202.199951171875,14867.0,2907.949951171875,5873.59716796875,11.75,3.19834755924996,5.5,1.95
2018-09-20,70.80000305175781,1206.199951171875,14880.0,2930.75,5931.26611328125,11.800000190734863,3.19834755924996,5.5,1.95
2018-09-21,70.77999877929688,1196.199951171875,14832.0,2929.669921875,5957.744140625,11.680000305175781,3.19834755924996,5.5,1.95
2018-09-24,72.08000183105469,1199.300048828125,14812.0,2919.3701171875,5882.22021484375,12.199999809265137,3.19834755924996,5.5,1.95
2018-09-25,72.27999877929688,1200.0,14861.0,2915.56005859375,5874.298828125,12.420000076293945,3.19834755924996,5.5,1.95
2018-09-26,71.56999969482422,1194.0,15021.5,2905.969970703125,5873.27099609375,12.890000343322754,3.19834755924996,5.5,1.95
2018-09-27,72.12000274658203,1182.300048828125,14985.0,2914.0,5929.2158203125,12.40999984741211,3.19834755924996,5.75,1.95
2018-09-28,73.25,1191.5,14918.7998046875,2913.97998046875,5976.55322265625,12.119999885559082,3.19834755924996,5.75,1.95
2018-10-01,75.30000305175781,1187.0999755859375,14902.0,2924.590087890625,5944.60107421875,12.0,3.19834755924996,5.75,2.19
2018-10-02,75.2300033569336,1202.4000244140625,15053.2998046875,2923.429931640625,5875.619140625,12.050000190734863,3.19834755924996,5.75,2.19
2018-10-03,76.41000366210938,1198.300048828125,15038.0,2925.510009765625,5867.73681640625,11.609999656677246,3.19834755924996,5.75,2.19
2018-10-04,74.33000183105469,1197.199951171875,15139.2001953125,2901.610107421875,5756.619140625,14.220000267028809,3.19834755924996,5.75,2.19
2018-10-05,74.33999633789062,1201.199951171875,15408.900390625,2885.570068359375,5731.93505859375,14.819999694824219,3.19834755924996,5.75,2.19
2018-10-08,74.29000091552734,1184.4000244140625,15173.0,2884.429931640625,5761.0732421875,15.6899995803833,3.19834755924996,5.75,2.19
2018-10-09,74.95999908447266,1187.199951171875,15400.0,2880.340087890625,5796.7900390625,15.949999809265137,3.19834755924996,5.75,2.19
2018-10-10,73.16999816894531,1189.300048828125,15223.0,2785.679931640625,5820.66796875,22.959999084472656,3.19834755924996,5.75,2.19
2018-10-11,70.97000122070312,1223.5,15196.0,2728.3701171875,5702.82177734375,24.979999542236328,3.19834755924996,5.75,2.19
2018-10-12,71.33999633789062,1218.0999755859375,15299.2001953125,2767.1298828125,5756.490234375,21.309999465942383,3.19834755924996,5.75,2.19
2018-10-15,71.77999877929688,1226.4000244140625,15198.0,2750.7900390625,5727.255859375,21.299999237060547,3.19834755924996,5.75,2.19
2018-10-16,71.91999816894531,1227.300048828125,15193.7998046875,2809.919921875,5800.81689453125,17.6200008392334,3.19834755924996,5.75,2.19
2018-10-17,69.75,1223.699951171875,15193.0,2809.2099609375,5868.6201171875,17.399999618530273,3.19834755924996,5.75,2.19
2018-10-18,68.6500015258789,1226.5,15264.2998046875,2768.780029296875,5845.2421875,20.059999465942383,3.19834755924996,5.75,2.19
2018-10-19,69.12000274658203,1225.300048828125,15328.5,2767.780029296875,5837.291015625,19.889999389648438,3.19834755924996,5.75,2.19
2018-10-22,69.16999816894531,1221.199951171875,15181.0,2755.8798828125,5840.43505859375,19.639999389648438,3.19834755924996,5.75,2.19
2018-10-23,66.43000030517578,1233.4000244140625,15264.7001953125,2740.68994140625,5797.89111328125,20.709999084472656,3.19834755924996,5.75,2.19
2018-10-24,66.81999969482422,1227.800048828125,15183.0,2656.10009765625,5709.4169921875,25.229999542236328,3.19834755924996,5.75,2.19
2018-10-25,67.33000183105469,1229.0999755859375,15269.5,2705.570068359375,5754.96484375,24.219999313354492,3.19834755924996,5.75,2.19
2018-10-26,67.58999633789062,1232.5,15257.2998046875,2658.68994140625,5784.9208984375,24.15999984741211,3.19834755924996,5.75,2.19
2018-10-29,67.04000091552734,1224.5,15210.0,2641.25,5754.60693359375,24.700000762939453,3.19834755924996,5.75,2.19
2018-10-30,66.18000030517578,1222.5999755859375,15297.7998046875,2682.6298828125,5789.10009765625,23.350000381469727,3.19834755924996,5.75,2.19
2018-10-31,65.30999755859375,1212.300048828125,15273.099609375,2711.739990234375,5831.64990234375,21.229999542236328,3.19834755924996,5.75,2.19
2018-11-01,63.689998626708984,1236.0,15196.0,2740.3701171875,5835.919921875,19.34000015258789,3.19834755924996,5.75,2.2
2018-11-02,63.13999938964844,1230.9000244140625,15068.7001953125,2723.06005859375,5906.2919921875,19.510000228881836,3.19834755924996,5.75,2.2
2018-11-05,63.099998474121094,1229.800048828125,14946.0,2738.31005859375,5920.59423828125,19.959999084472656,3.19834755924996,5.75,2.2
2018-11-06,62.209999084472656,1223.800048828125,14921.599609375,2755.449951171875,5923.93017578125,19.90999984741211,3.19834755924996,5.75,2.2
2018-11-07,61.66999816894531,1226.199951171875,14830.0,2813.889892578125,5939.88623046875,16.360000610351562,3.19834755924996,5.75,2.2
2018-11-08,60.66999816894531,1222.9000244140625,14598.900390625,2806.830078125,5976.80615234375,16.719999313354492,3.19834755924996,5.75,2.2
2018-11-09,60.189998626708984,1206.4000244140625,14720.0,2781.010009765625,5874.15380859375,17.360000610351562,3.19834755924996,5.75,2.2
2018-11-12,59.93000030517578,1201.300048828125,14678.0,2726.219970703125,5777.05322265625,20.450000762939453,3.19834755924996,5.75,2.2
2018-11-13,55.689998626708984,1199.199951171875,14808.0,2722.179931640625,5835.1982421875,20.020000457763672,3.19834755924996,5.75,2.2
2018-11-14,56.25,1207.9000244140625,14794.2998046875,2701.580078125,5858.29296875,21.25,3.19834755924996,5.75,2.2
2018-11-15,56.459999084472656,1212.800048828125,14813.2998046875,2730.199951171875,5955.73583984375,19.979999542236328,3.19834755924996,6.0,2.2
2018-11-16,56.459999084472656,1220.800048828125,14562.2001953125,2736.27001953125,6012.35009765625,18.139999389648438,3.19834755924996,6.0,2.2
2018-11-19,56.7599983215332,1223.0999755859375,14605.0,2690.72998046875,6005.296875,20.100000381469727,3.19834755924996,6.0,2.2
2018-11-20,53.43000030517578,1219.0,14652.7001953125,2641.889892578125,6005.296875,22.479999542236328,3.19834755924996,6.0,2.2
2018-11-21,54.630001068115234,1225.800048828125,14664.2998046875,2649.929931640625,5948.0517578125,20.799999237060547,3.19834755924996,6.0,2.2
2018-11-22,54.630001068115234,1225.800048828125,14630.0,2649.929931640625,5990.81005859375,20.799999237060547,3.19834755924996,6.0,2.2
2018-11-23,50.41999816894531,1221.0,14600.0,2632.56005859375,6006.2021484375,21.520000457763672,3.19834755924996,6.0,2.2
2018-11-26,51.630001068115234,1220.199951171875,14533.0,2673.449951171875,6022.77783203125,18.899999618530273,3.19834755924996,6.0,2.2
2018-11-27,51.560001373291016,1211.199951171875,14526.900390625,2682.169921875,6013.5888671875,19.020000457763672,3.19834755924996,6.0,2.2
2018-11-28,50.290000915527344,1221.4000244140625,14575.5,2743.7900390625,5991.24609375,18.489999771118164,3.19834755924996,6.0,2.2
2018-11-29,51.45000076293945,1224.0999755859375,14459.7998046875,2737.800048828125,6107.16796875,18.790000915527344,3.19834755924996,6.0,2.2
2018-11-30,50.93000030517578,1220.199951171875,14356.0,2760.169921875,6056.1240234375,18.06999969482422,3.19834755924996,6.0,2.2
2018-12-03,52.95000076293945,1233.9000244140625,14296.0,2790.3701171875,6118.31982421875,16.440000534057617,3.19834755924996,6.0,2.27
2018-12-04,53.25,1241.0999755859375,14339.0,2700.06005859375,6152.85986328125,20.739999771118164,3.19834755924996,6.0,2.27
2018-12-05,53.25,1241.0999755859375,14448.599609375,2700.06005859375,6133.1201171875,20.739999771118164,3.19834755924996,6.0,2.27
2018-12-06,51.4900016784668,1238.0999755859375,14431.599609375,2695.949951171875,6115.4931640625,21.190000534057617,3.19834755924996,6.0,2.27
2018-12-07,52.61000061035156,1246.800048828125,14528.0,2633.080078125,6126.35595703125,23.229999542236328,3.19834755924996,6.0,2.27
2018-12-10,51.0,1243.699951171875,14463.0,2637.719970703125,6111.35986328125,22.639999389648438,3.19834755924996,6.0,2.27
2018-12-11,51.650001525878906,1241.9000244140625,14548.0,2636.780029296875,6076.5869140625,21.760000228881836,3.19834755924996,6.0,2.27
2018-12-12,51.150001525878906,1244.4000244140625,14637.400390625,2651.070068359375,6115.5771484375,21.459999084472656,3.19834755924996,6.0,2.27
2018-12-13,52.58000183105469,1242.699951171875,14579.7998046875,2650.5400390625,6177.72021484375,20.649999618530273,3.19834755924996,6.0,2.27
2018-12-14,51.20000076293945,1237.0,14550.0,2599.949951171875,6169.8427734375,21.6299991607666,3.19834755924996,6.0,2.27
2018-12-17,49.880001068115234,1247.4000244140625,14578.0,2545.93994140625,6089.30517578125,24.520000457763672,3.19834755924996,6.0,2.27
2018-12-18,46.2400016784668,1249.199951171875,14588.7001953125,2546.159912109375,6081.8671875,25.579999923706055,3.19834755924996,6.0,2.27
2018-12-19,47.20000076293945,1252.0999755859375,14490.0,2506.9599609375,6176.09423828125,25.579999923706055,3.19834755924996,6.0,2.27
2018-12-20,45.880001068115234,1263.5999755859375,14493.0,2467.419921875,6147.8759765625,28.3799991607666,3.19834755924996,6.0,2.27
2018-12-21,45.59000015258789,1253.800048828125,14534.7998046875,2416.6201171875,6163.59619140625,30.110000610351562,3.19834755924996,6.0,2.27
2018-12-24,42.529998779296875,1267.5,14548.0,2351.10009765625,6163.59619140625,36.06999969482422,3.19834755924996,6.0,2.27
2018-12-25,42.529998779296875,1267.5,14548.0,2351.10009765625,6163.59619140625,36.06999969482422,3.19834755924996,6.0,2.27
2018-12-26,46.220001220703125,1269.199951171875,14710.0,2467.699951171875,6127.85009765625,30.40999984741211,3.19834755924996,6.0,2.27
2018-12-27,44.61000061035156,1277.300048828125,14609.400390625,2488.830078125,6190.64306640625,29.959999084472656,3.19834755924996,6.0,2.27
2018-12-28,45.33000183105469,1279.9000244140625,14561.599609375,2485.739990234375,6194.498046875,28.34000015258789,3.19834755924996,6.0,2.27
2018-12-31,45.40999984741211,1278.300048828125,14553.0,2506.85009765625,6194.498046875,25.420000076293945,3.19834755924996,6.0,2.27
2019-01-01,45.40999984741211,1278.300048828125,14460.0,2506.85009765625,6194.498046875,25.420000076293945,3.03058460941661,6.0,2.4
2019-01-02,46.540000915527344,1281.0,14460.0,2510.030029296875,6181.1748046875,23.219999313354492,3.03058460941661,6.0,2.4
2019-01-03,47.09000015258789,1291.800048828125,14409.7001953125,2447.889892578125,6221.009765625,25.450000762939453,3.03058460941661,6.0,2.4
2019-01-04,47.959999084472656,1282.699951171875,14375.400390625,2531.93994140625,6274.5400390625,21.3799991607666,3.03058460941661,6.0,2.4
2019-01-07,48.52000045776367,1286.800048828125,14267.0,2549.68994140625,6287.22412109375,21.399999618530273,3.03058460941661,6.0,2.4
2019-01-08,49.779998779296875,1283.199951171875,14083.0,2574.409912109375,6262.84716796875,20.469999313354492,3.03058460941661,6.0,2.4
2019-01-09,52.36000061035156,1289.300048828125,14138.0,2584.9599609375,6272.23779296875,19.979999542236328,3.03058460941661,6.0,2.4
2019-01-10,52.59000015258789,1284.699951171875,14130.0,2596.639892578125,6328.7138671875,19.5,3.03058460941661,6.0,2.4
2019-01-11,51.59000015258789,1287.0999755859375,14048.0,2596.260009765625,6361.46484375,18.190000534057617,3.03058460941661,6.0,2.4
2019-01-14,50.5099983215332,1289.0999755859375,14038.0,2582.610107421875,6336.1162109375,19.06999969482422,3.03058460941661,6.0,2.4
2019-01-15,52.11000061035156,1286.199951171875,14117.0,2610.300048828125,6408.7841796875,18.600000381469727,3.03058460941661,6.0,2.4
2019-01-16,52.310001373291016,1291.5999755859375,14111.0,2616.10009765625,6413.35986328125,19.040000915527344,3.03058460941661,6.0,2.4
2019-01-17,52.06999969482422,1291.0,14140.0,2635.9599609375,6423.77978515625,18.059999465942383,3.03058460941661,6.0,2.4
2019-01-18,53.79999923706055,1281.300048828125,14173.0,2670.7099609375,6448.15576171875,17.799999237060547,3.03058460941661,6.0,2.4
2019-01-21,53.79999923706055,1281.300048828125,14168.0,2670.7099609375,6450.833984375,17.799999237060547,3.03058460941661,6.0,2.4
2019-01-22,52.56999969482422,1282.5,14307.0,2632.89990234375,6468.56201171875,20.799999237060547,3.03058460941661,6.0,2.4
2019-01-23,52.619998931884766,1283.0999755859375,14208.0,2638.699951171875,6451.169921875,19.520000457763672,3.03058460941661,6.0,2.4
2019-01-24,53.130001068115234,1279.0999755859375,14130.900390625,2642.330078125,6466.65478515625,18.889999389648438,3.03058460941661,6.0,2.4
2019-01-25,53.689998626708984,1297.4000244140625,14189.0,2664.760009765625,6482.8427734375,17.420000076293945,3.03058460941661,6.0,2.4
2019-01-28,51.9900016784668,1302.4000244140625,14078.0,2643.85009765625,6458.7119140625,18.8700008392334,3.03058460941661,6.0,2.4
2019-01-29,53.310001373291016,1308.199951171875,14063.0,2640.0,6436.47998046875,19.1299991607666,3.03058460941661,6.0,2.4
2019-01-30,54.22999954223633,1309.9000244140625,14074.0,2681.050048828125,6464.18896484375,17.65999984741211,3.03058460941661,6.0,2.4
2019-01-31,53.790000915527344,1319.699951171875,14033.0,2704.10009765625,6532.96923828125,16.56999969482422,3.03058460941661,6.0,2.4
2019-02-01,55.2599983215332,1316.9000244140625,13966.0,2706.530029296875,6538.63818359375,16.139999389648438,3.03058460941661,6.0,2.4
2019-02-04,54.560001373291016,1314.300048828125,13933.0,2724.8701171875,6481.451171875,15.729999542236328,3.03058460941661,6.0,2.4
2019-02-05,53.65999984741211,1314.199951171875,13957.5,2737.699951171875,6481.451171875,15.569999694824219,3.03058460941661,6.0,2.4
2019-02-06,54.0099983215332,1309.5,13950.5,2731.610107421875,6547.876953125,15.380000114440918,3.03058460941661,6.0,2.4
2019-02-07,52.63999938964844,1309.4000244140625,13915.0,2706.050048828125,6536.45703125,16.3700008392334,3.03058460941661,6.0,2.4
2019-02-08,52.720001220703125,1313.699951171875,13966.0,2707.8798828125,6521.6630859375,15.720000267028809,3.03058460941661,6.0,2.4
2019-02-11,52.40999984741211,1307.0,13958.0,2709.800048828125,6495.001953125,15.970000267028809,3.03058460941661,6.0,2.4
2019-02-12,53.099998474121094,1309.199951171875,14033.0,2744.72998046875,6426.3251953125,15.430000305175781,3.03058460941661,6.0,2.4
2019-02-13,53.900001525878906,1310.800048828125,14012.7001953125,2753.030029296875,6419.1162109375,15.649999618530273,3.03058460941661,6.0,2.4
2019-02-14,54.40999984741211,1309.800048828125,14151.0,2745.72998046875,6420.01806640625,16.219999313354492,3.03058460941661,6.0,2.4
2019-02-15,55.59000015258789,1318.0999755859375,14083.0,2775.60009765625,6389.0849609375,14.90999984741211,3.03058460941661,6.0,2.4
2019-02-18,55.59000015258789,1318.0999755859375,14136.0,2775.60009765625,6497.81494140625,14.90999984741211,3.03058460941661,6.0,2.4
2019-02-19,56.09000015258789,1340.0999755859375,14192.5,2779.760009765625,6494.6669921875,14.880000114440918,3.03058460941661,6.0,2.4
2019-02-20,56.91999816894531,1343.300048828125,14096.5,2784.699951171875,6512.7841796875,14.020000457763672,3.03058460941661,6.0,2.4
2019-02-21,56.959999084472656,1323.5,14033.0,2774.8798828125,6537.76611328125,14.460000038146973,3.03058460941661,6.0,2.4
2019-02-22,57.2599983215332,1329.199951171875,14120.0,2792.669921875,6501.3779296875,13.510000228881836,3.03058460941661,6.0,2.4
2019-02-25,55.47999954223633,1325.9000244140625,14051.0,2796.110107421875,6525.35791015625,14.850000381469727,3.03058460941661,6.0,2.4
2019-02-26,55.5,1325.0999755859375,14011.0,2793.89990234375,6540.9501953125,15.170000076293945,3.03058460941661,6.0,2.4
2019-02-27,56.939998626708984,1317.699951171875,13960.0,2792.3798828125,6525.68310546875,14.699999809265137,3.03058460941661,6.0,2.4
2019-02-28,57.220001220703125,1312.800048828125,14015.0,2784.489990234375,6443.34814453125,14.779999732971191,3.03058460941661,6.0,2.4
2019-03-01,55.79999923706055,1296.4000244140625,14194.0,2803.68994140625,6499.8837890625,13.569999694824219,3.03058460941661,6.0,2.41
2019-03-04,56.59000015258789,1284.800048828125,14108.0,2792.81005859375,6488.419921875,14.630000114440918,3.03058460941661,6.0,2.41
2019-03-05,56.560001373291016,1282.0,14205.0,2789.64990234375,6441.27978515625,14.739999771118164,3.03058460941661,6.0,2.41
2019-03-06,56.220001220703125,1284.9000244140625,14150.5,2771.449951171875,6457.9560546875,15.739999771118164,3.03058460941661,6.0,2.41
2019-03-07,56.65999984741211,1283.800048828125,14214.5,2748.929931640625,6457.9560546875,16.59000015258789,3.03058460941661,6.0,2.41
2019-03-08,56.06999969482422,1297.0,14240.7998046875,2743.070068359375,6383.06787109375,16.049999237060547,3.03058460941661,6.0,2.41
2019-03-11,56.790000915527344,1288.800048828125,14303.0,2783.300048828125,6366.43408203125,14.329999923706055,3.03058460941661,6.0,2.41
2019-03-12,56.869998931884766,1296.300048828125,14283.0,2791.52001953125,6353.77392578125,13.770000457763672,3.03058460941661,6.0,2.41
2019-03-13,58.2599983215332,1307.5,14258.0,2810.919921875,6377.5751953125,13.40999984741211,3.03058460941661,6.0,2.41
2019-03-14,58.61000061035156,1293.4000244140625,14258.0,2808.47998046875,6413.26611328125,13.5,3.03058460941661,6.0,2.41
2019-03-15,58.52000045776367,1301.800048828125,14287.0,2822.47998046875,6461.18310546875,12.880000114440918,3.03058460941661,6.0,2.41
2019-03-18,59.09000015258789,1300.300048828125,14251.0,2832.93994140625,6509.44677734375,13.100000381469727,3.03058460941661,6.0,2.41
2019-03-19,59.029998779296875,1305.0,14251.0,2832.570068359375,6480.27587890625,13.5600004196167,3.03058460941661,6.0,2.41
2019-03-20,59.83000183105469,1300.5,14223.0,2824.22998046875,6482.7099609375,13.90999984741211,3.03058460941661,6.0,2.41
2019-03-21,59.97999954223633,1306.0999755859375,14055.0,2854.8798828125,6501.77587890625,13.630000114440918,3.03058460941661,6.0,2.41
2019-03-22,59.040000915527344,1311.5999755859375,14133.0,2800.7099609375,6525.27392578125,16.479999542236328,3.03058460941661,6.0,2.41
2019-03-25,58.81999969482422,1321.9000244140625,14158.0,2798.360107421875,6411.2509765625,16.329999923706055,3.03058460941661,6.0,2.41
2019-03-26,59.939998626708984,1314.300048828125,14173.0,2818.4599609375,6469.9990234375,14.680000305175781,3.03058460941661,6.0,2.41
2019-03-27,59.40999984741211,1309.9000244140625,14163.0,2805.3701171875,6444.73779296875,15.149999618530273,3.03058460941661,6.0,2.41
2019-03-28,59.29999923706055,1289.800048828125,14346.0,2815.43994140625,6480.7880859375,14.430000305175781,3.03058460941661,6.0,2.41
2019-03-29,60.13999938964844,1293.0,14235.0,2834.39990234375,6468.7548828125,13.710000038146973,3.03058460941661,6.0,2.41
2019-04-01,61.59000015258789,1288.4000244140625,14233.0,2867.18994140625,6452.61083984375,13.399999618530273,3.03058460941661,6.0,2.42
2019-04-02,62.58000183105469,1290.0,14240.0,2867.239990234375,6476.06591796875,13.359999656677246,3.03058460941661,6.0,2.42
2019-04-03,62.459999084472656,1289.9000244140625,14213.0,2873.39990234375,6476.06591796875,13.739999771118164,3.03058460941661,6.0,2.42
2019-04-04,62.099998474121094,1289.0,14210.0,2879.389892578125,6494.6298828125,13.579999923706055,3.03058460941661,6.0,2.42
2019-04-05,63.08000183105469,1290.4000244140625,14151.0,2892.739990234375,6474.01806640625,12.819999694824219,3.03058460941661,6.0,2.42
2019-04-08,64.4000015258789,1297.0999755859375,14112.0,2895.77001953125,6425.73388671875,13.180000305175781,3.03058460941661,6.0,2.42
2019-04-09,63.97999954223633,1303.5,14191.0,2878.199951171875,6484.34814453125,14.279999732971191,3.03058460941661,6.0,2.42
2019-04-10,64.61000061035156,1309.0999755859375,14136.0,2888.2099609375,6478.326171875,13.300000190734863,3.03058460941661,6.0,2.42
2019-04-11,63.58000183105469,1288.5999755859375,14177.0,2888.320068359375,6410.166015625,13.020000457763672,3.03058460941661,6.0,2.42
2019-04-12,63.88999938964844,1290.5999755859375,14138.0,2907.409912109375,6405.8662109375,12.010000228881836,3.03058460941661,6.0,2.42
2019-04-15,63.400001525878906,1286.800048828125,14086.0,2905.580078125,6435.15087890625,12.319999694824219,3.03058460941661,6.0,2.42
2019-04-16,64.05000305175781,1272.5999755859375,14155.5,2907.06005859375,6481.541015625,12.180000305175781,3.03058460941661,6.0,2.42
2019-04-17,63.7599983215332,1272.199951171875,14079.0,2900.449951171875,6481.541015625,12.600000381469727,3.03058460941661,6.0,2.42
2019-04-18,64.0,1271.9000244140625,14078.0,2905.030029296875,6507.22119140625,12.09000015258789,3.03058460941661,6.0,2.42
2019-04-19,64.0,1271.9000244140625,14036.0,2905.030029296875,6507.22119140625,12.09000015258789,3.03058460941661,6.0,2.42
2019-04-22,65.69999694824219,1273.5,14036.0,2907.969970703125,6414.7431640625,12.420000076293945,3.03058460941661,6.0,2.42
2019-04-23,66.30000305175781,1269.300048828125,14061.5,2933.679931640625,6462.82177734375,12.279999732971191,3.03058460941661,6.0,2.42
2019-04-24,65.88999938964844,1275.5,14061.0,2927.25,6447.884765625,13.140000343322754,3.03058460941661,6.0,2.42
2019-04-25,65.20999908447266,1275.800048828125,14154.0,2926.169921875,6372.787109375,13.25,3.03058460941661,6.0,2.42
2019-04-26,63.29999923706055,1284.9000244140625,14306.5,2939.8798828125,6401.080078125,12.729999542236328,3.03058460941661,6.0,2.42
2019-04-29,63.5,1278.5999755859375,14165.0,2943.030029296875,6425.89501953125,13.109999656677246,3.03058460941661,6.0,2.42
2019-04-30,63.90999984741211,1282.800048828125,14191.0,2945.830078125,6455.35205078125,13.119999885559082,3.03058460941661,6.0,2.42
2019-05-01,63.599998474121094,1281.4000244140625,14243.0,2923.72998046875,6455.35205078125,14.800000190734863,3.03058460941661,6.0,2.39
2019-05-02,61.810001373291016,1269.699951171875,14244.2998046875,2917.52001953125,6374.421875,14.420000076293945,3.03058460941661,6.0,2.39
2019-05-03,61.939998626708984,1279.199951171875,14244.0,2945.639892578125,6319.458984375,12.869999885559082,3.03058460941661,6.0,2.39
2019-05-06,62.25,1281.699951171875,14230.0,2932.469970703125,6256.35205078125,15.4399995803833,3.03058460941661,6.0,2.39
2019-05-07,61.400001525878906,1283.5,14286.0,2884.050048828125,6297.31787109375,19.31999969482422,3.03058460941661,6.0,2.39
2019-05-08,62.119998931884766,1279.4000244140625,14346.2998046875,2879.419921875,6270.2021484375,19.399999618530273,3.03058460941661,6.0,2.39
2019-05-09,61.70000076293945,1283.5,14288.0,2870.719970703125,6198.80419921875,19.100000381469727,3.03058460941661,6.0,2.39
2019-05-10,61.65999984741211,1285.699951171875,14343.0,2881.39990234375,6209.1181640625,16.040000915527344,3.03058460941661,6.0,2.39
2019-05-13,61.040000915527344,1300.0999755859375,14318.0,2811.8701171875,6135.39599609375,20.549999237060547,3.03058460941661,6.0,2.39
2019-05-14,61.779998779296875,1294.699951171875,14497.400390625,2834.409912109375,6071.2021484375,18.059999465942383,3.03058460941661,6.0,2.39
2019-05-15,62.02000045776367,1296.300048828125,14423.0,2850.9599609375,5980.884765625,16.440000534057617,3.03058460941661,6.0,2.39
2019-05-16,62.869998931884766,1285.0,14540.0,2876.320068359375,5895.73779296875,15.289999961853027,3.03058460941661,6.0,2.39
2019-05-17,62.7599983215332,1274.5,14569.5,2859.530029296875,5826.8681640625,15.960000038146973,3.03058460941661,6.0,2.39
2019-05-20,63.099998474121094,1276.0999755859375,14443.0,2840.22998046875,5907.12109375,16.309999465942383,3.03058460941661,6.0,2.39
2019-05-21,62.9900016784668,1272.0,14448.0,2864.360107421875,5951.3720703125,14.949999809265137,3.03058460941661,6.0,2.39
2019-05-22,61.41999816894531,1273.5999755859375,14448.0,2856.27001953125,5939.63623046875,14.75,3.03058460941661,6.0,2.39
2019-05-23,57.90999984741211,1284.800048828125,14518.0,2822.239990234375,6032.69580078125,16.920000076293945,3.03058460941661,6.0,2.39
2019-05-24,58.630001068115234,1283.0,14453.0,2826.06005859375,6057.35302734375,15.850000381469727,3.03058460941661,6.0,2.39
2019-05-27,58.630001068115234,1283.0,14386.0,2826.06005859375,6098.97412109375,15.850000381469727,3.03058460941661,6.0,2.39
2019-05-28,59.13999938964844,1276.5,14445.0,2802.389892578125,6033.14208984375,17.5,3.03058460941661,6.0,2.39
2019-05-29,58.810001373291016,1280.5999755859375,14468.0,2783.02001953125,6104.10595703125,17.899999618530273,3.03058460941661,6.0,2.39
2019-05-30,56.59000015258789,1287.0999755859375,14393.0,2788.860107421875,6104.10595703125,17.299999237060547,3.03058460941661,6.0,2.39
2019-05-31,53.5,1305.800048828125,14401.0,2752.06005859375,6209.1171875,18.709999084472656,3.03058460941661,6.0,2.39
2019-06-03,53.25,1322.699951171875,14268.0,2744.449951171875,6209.1171875,18.860000610351562,3.03058460941661,6.0,2.38
2019-06-04,53.47999954223633,1323.4000244140625,14237.0,2803.27001953125,6209.1171875,16.969999313354492,3.03058460941661,6.0,2.38
2019-06-05,51.68000030517578,1328.300048828125,14260.0,2826.14990234375,6209.1171875,16.09000015258789,3.03058460941661,6.0,2.38
2019-06-06,52.59000015258789,1337.5999755859375,14280.0,2843.489990234375,6209.1171875,15.930000305175781,3.03058460941661,6.0,2.38
2019-06-07,53.9900016784668,1341.199951171875,14256.0,2873.340087890625,6209.1171875,16.299999237060547,3.03058460941661,6.0,2.38
2019-06-10,53.2599983215332,1324.699951171875,14268.0,2886.72998046875,6289.60986328125,15.9399995803833,3.03058460941661,6.0,2.38
2019-06-11,53.27000045776367,1326.4000244140625,14276.0,2885.719970703125,6305.9921875,15.989999771118164,3.03058460941661,6.0,2.38
2019-06-12,51.13999938964844,1331.9000244140625,14294.5,2879.840087890625,6276.1767578125,15.90999984741211,3.03058460941661,6.0,2.38
